Move,0_WRIST_X,0_WRIST_Y,0_WRIST_Z,1_THUMB_CMC_X,1_THUMB_CMC_Y,1_THUMB_CMC_Z,2_THUMB_MCP_X,2_THUMB_MCP_Y,2_THUMB_MCP_Z,3_THUMB_IP_X,3_THUMB_IP_Y,3_THUMB_IP_Z,4_THUMB_TIP_X,4_THUMB_TIP_Y,4_THUMB_TIP_Z,5_INDEX_FINGER_MCP_X,5_INDEX_FINGER_MCP_Y,5_INDEX_FINGER_MCP_Z,6_INDEX_FINGER_PIP_X,6_INDEX_FINGER_PIP_Y,6_INDEX_FINGER_PIP_Z,7_INDEX_FINGER_DIP_X,7_INDEX_FINGER_DIP_Y,7_INDEX_FINGER_DIP_Z,8_INDEX_FINGER_TIP_X,8_INDEX_FINGER_TIP_Y,8_INDEX_FINGER_TIP_Z,9_MIDDLE_FINGER_MCP_X,9_MIDDLE_FINGER_MCP_Y,9_MIDDLE_FINGER_MCP_Z,10_MIDDLE_FINGER_PIP_X,10_MIDDLE_FINGER_PIP_Y,10_MIDDLE_FINGER_PIP_Z,11_MIDDLE_FINGER_DIP_X,11_MIDDLE_FINGER_DIP_Y,11_MIDDLE_FINGER_DIP_Z,12_MIDDLE_FINGER_TIP_X,12_MIDDLE_FINGER_TIP_Y,12_MIDDLE_FINGER_TIP_Z,13_RING_FINGER_MCP_X,13_RING_FINGER_MCP_Y,13_RING_FINGER_MCP_Z,14_RING_FINGER_PIP_X,14_RING_FINGER_PIP_Y,14_RING_FINGER_PIP_Z,15_RING_FINGER_DIP_X,15_RING_FINGER_DIP_Y,15_RING_FINGER_DIP_Z,16_RING_FINGER_TIP_X,16_RING_FINGER_TIP_Y,16_RING_FINGER_TIP_Z,17_PINKY_MCP_X,17_PINKY_MCP_Y,17_PINKY_MCP_Z,18_PINKY_PIP_X,18_PINKY_PIP_Y,18_PINKY_PIP_Z,19_PINKY_DIP_X,19_PINKY_DIP_Y,19_PINKY_DIP_Z,20_PINKY_TIP_X,20_PINKY_TIP_Y,20_PINKY_TIP_Z
k,0.5767055749893188,0.802898108959198,7.245080269058235e-07,0.6280180215835571,0.7006686925888062,0.0385187193751335,0.652390718460083,0.627818763256073,0.0176582094281911,0.6726654767990112,0.5740999579429626,-0.0150314075872302,0.690517008304596,0.4995004832744598,-0.0461929887533187,0.6114318370819092,0.528545081615448,-0.0432422198355197,0.6393117308616638,0.3934205770492553,-0.0794159546494484,0.6528140902519226,0.2999691367149353,-0.0974189043045044,0.6608794331550598,0.2212016880512237,-0.1114812567830085,0.6055121421813965,0.561159074306488,-0.0852714255452156,0.665281355381012,0.4548867642879486,-0.1464477777481079,0.7035357356071472,0.3894774317741394,-0.1654199808835983,0.7310526967048645,0.3387800455093384,-0.1748098731040954,0.6086068749427795,0.6223869919776917,-0.1181548833847045,0.6943121552467346,0.6031062602996826,-0.1444661319255828,0.6920392513275146,0.6643073558807373,-0.1072143167257309,0.6743787527084351,0.6926608085632324,-0.0802285894751548,0.6244661808013916,0.6880501508712769,-0.1498710364103317,0.6909317374229431,0.6775979399681091,-0.1545863002538681,0.6943276524543762,0.7146099805831909,-0.1229293644428253,0.6797422170639038,0.7298681735992432,-0.0993494316935539
2,0.6038187742233276,0.8652734160423279,5.079390348328161e-07,0.6554103493690491,0.8367153406143188,-0.0388145186007022,0.6835141777992249,0.7874691486358643,-0.0701811984181404,0.6815066933631897,0.7349551916122437,-0.1006185039877891,0.6572480201721191,0.6761852502822876,-0.1288487017154693,0.66586834192276,0.6053037643432617,-0.0681715533137321,0.6941341757774353,0.4801210165023803,-0.1078898161649704,0.7117591500282288,0.3952428102493286,-0.1297173202037811,0.722855269908905,0.3220376074314117,-0.1432617157697677,0.6192622780799866,0.6015048623085022,-0.0728431195020675,0.6062588095664978,0.4733646512031555,-0.1304548531770706,0.596871554851532,0.3790359497070312,-0.1562279462814331,0.5904037952423096,0.2976271212100982,-0.1654007732868194,0.5807071328163147,0.6431662440299988,-0.0785991623997688,0.6164871454238892,0.6628616452217102,-0.1390470415353775,0.6414852142333984,0.7429603934288025,-0.1445536315441131,0.6552736759185791,0.7882561683654785,-0.1326347738504409,0.5533020496368408,0.7025873064994812,-0.0867305099964141,0.5896902084350586,0.7205977439880371,-0.1273392736911773,0.6164513230323792,0.7747436761856079,-0.1259362548589706,0.6359487175941467,0.809154748916626,-0.1149910688400268
k,0.5497369766235352,0.8293355107307434,7.454200954271073e-07,0.6003470420837402,0.7312101125717163,-0.020764410495758,0.6179205179214478,0.603253960609436,-0.0370028130710125,0.6150162816047668,0.5082617998123169,-0.0546710528433322,0.6088485717773438,0.4157232642173767,-0.0692612156271934,0.5352627038955688,0.4708211421966553,-0.0323449447751045,0.541800320148468,0.3275943398475647,-0.0634845048189163,0.5420299768447876,0.2308413535356521,-0.0809446573257446,0.5370231866836548,0.146087497472763,-0.0920040309429168,0.5012086629867554,0.4937672913074493,-0.0413317903876304,0.5564993023872375,0.3832669854164123,-0.0784247145056724,0.6020455360412598,0.3196932673454284,-0.0912325531244278,0.6340066194534302,0.2664026618003845,-0.0953659787774086,0.4829249382019043,0.5436625480651855,-0.0530415847897529,0.578283965587616,0.5211348533630371,-0.09343121945858,0.5902647972106934,0.6043131947517395,-0.088617704808712,0.5822742581367493,0.6536885499954224,-0.0758116394281387,0.4827101230621338,0.6116287112236023,-0.0675158575177192,0.5675586462020874,0.6047239303588867,-0.0970648303627967,0.5799264907836914,0.6671615839004517,-0.0921436473727226,0.5716603994369507,0.7044693231582642,-0.0817073658108711
3,0.4131197333335876,0.8700243234634399,6.966809564801224e-07,0.4839277863502502,0.7991361618041992,-0.036518707871437,0.5517105460166931,0.6658993363380432,-0.0516540929675102,0.6040971279144287,0.5701780319213867,-0.0676752775907516,0.6510181427001953,0.5083063244819641,-0.0811537057161331,0.4709980189800262,0.5171347260475159,-0.0362403020262718,0.4926584661006927,0.3535235226154327,-0.0675167739391326,0.5090444684028625,0.2540436387062073,-0.081948697566986,0.5185731649398804,0.1684317886829376,-0.0880431234836578,0.4124783277511596,0.5183938145637512,-0.0412728823721408,0.4154159724712372,0.3617267608642578,-0.0803295671939849,0.4171870350837707,0.2566734552383423,-0.0982613787055015,0.4120156466960907,0.1731044054031372,-0.1013353392481803,0.3647291660308838,0.5552611351013184,-0.0508295446634292,0.4126108288764953,0.5789387226104736,-0.1055758893489837,0.4392678141593933,0.6861295104026794,-0.1126662120223045,0.4495642781257629,0.7564143538475037,-0.0981140062212944,0.327292263507843,0.6149961352348328,-0.0634105429053306,0.3738930821418762,0.6457588076591492,-0.0972409844398498,0.3944924473762512,0.7232567071914673,-0.094357430934906,0.4009771943092346,0.775883674621582,-0.0808312967419624
k,0.2812206447124481,0.7295504808425903,5.518728585229837e-07,0.314398854970932,0.6544394493103027,-0.0191085990518331,0.3186240196228027,0.5407736301422119,-0.0270743817090988,0.3076260387897491,0.4584910273551941,-0.0369732156395912,0.3034302294254303,0.3836373090744018,-0.0446788147091865,0.2771251797676086,0.4571079909801483,-0.0119918873533606,0.2721428573131561,0.3470267057418823,-0.03430612757802,0.2680551707744598,0.274977445602417,-0.0450582914054393,0.2623595595359802,0.2113415598869323,-0.0495259836316108,0.2507056891918182,0.4693633317947387,-0.0155970202758908,0.270325243473053,0.3720359802246094,-0.0455012619495391,0.2929497063159942,0.3111953437328338,-0.0555824525654315,0.3108372688293457,0.2591278553009033,-0.0555888302624225,0.2265833914279937,0.4953793883323669,-0.0229006856679916,0.2757715582847595,0.4625818133354187,-0.0643375068902969,0.2931328117847442,0.544547438621521,-0.063442662358284,0.2997346222400665,0.602633535861969,-0.0483147129416465,0.2085393220186233,0.5345907211303711,-0.0315887555480003,0.2539167106151581,0.5058741569519043,-0.0591739267110824,0.271123856306076,0.5648990273475647,-0.0543528273701667,0.2755118012428283,0.6104085445404053,-0.0417634323239326
3,0.2143054753541946,0.8622267246246338,3.3320759484922746e-07,0.2680330872535705,0.789293646812439,-0.0268223844468593,0.3044999241828918,0.6837119460105896,-0.0389508716762065,0.3354488611221313,0.6077172756195068,-0.0522579886019229,0.3679308593273163,0.5603716373443604,-0.0645795315504074,0.2366793006658554,0.571297824382782,-0.0299922320991754,0.2339089959859848,0.4453968405723572,-0.0535645075142383,0.2320308983325958,0.371543824672699,-0.066070333123207,0.2257144004106521,0.3065032362937927,-0.0735785588622093,0.1923471391201019,0.5898657441139221,-0.0347255617380142,0.1679534912109375,0.4975912272930145,-0.0677410140633583,0.1476156711578369,0.4367329776287079,-0.0858616754412651,0.1251993179321289,0.3840059041976928,-0.0929029956459999,0.1590218842029571,0.6384352445602417,-0.0418126843869686,0.1649278849363327,0.6595268249511719,-0.0842161625623703,0.1949430853128433,0.7307667136192322,-0.0923419445753097,0.2141389846801757,0.776942253112793,-0.0854600146412849,0.1360757052898407,0.7033957242965698,-0.0513560436666011,0.1454173326492309,0.7378929257392883,-0.0825143009424209,0.1804404705762863,0.7874232530593872,-0.0857738032937049,0.2083155214786529,0.8220537900924683,-0.0796668827533721
k,0.38559290766716,0.8965076208114624,5.121138428876293e-07,0.4348070919513702,0.8150215148925781,-0.0179832931607961,0.4572130143642425,0.7017430067062378,-0.031302873045206,0.4603915810585022,0.6170260906219482,-0.046538095921278,0.4553128778934479,0.5317246913909912,-0.0597696043550968,0.3984493315219879,0.584889829158783,-0.0269813910126686,0.4091619849205017,0.4647656083106994,-0.0539803020656108,0.412614107131958,0.3871176838874817,-0.0684912800788879,0.4145182073116302,0.3156119287014007,-0.0779420360922813,0.3657310307025909,0.5976982712745667,-0.0352673418819904,0.4175168871879577,0.5293886661529541,-0.0697939619421958,0.4543727338314056,0.4835068583488464,-0.0825822427868843,0.481254905462265,0.4421401619911194,-0.0873067304491996,0.3432173728942871,0.6379290223121643,-0.0462700240314006,0.4252430200576782,0.6404839754104614,-0.0835642591118812,0.4304734766483307,0.7206019759178162,-0.0822848230600357,0.4198302626609802,0.7619185447692871,-0.0734058693051338,0.3347684741020202,0.6930876970291138,-0.0595634616911411,0.4055599570274353,0.7010267972946167,-0.0863437056541442,0.4112744033336639,0.7596529126167297,-0.0848667547106742,0.397625058889389,0.7877246141433716,-0.0783414468169212
3,0.3066669702529907,0.8320193886756897,4.067000247687247e-07,0.3677169382572174,0.7671900391578674,-0.0280434023588895,0.4204993844032287,0.6515184044837952,-0.0402088873088359,0.4569907784461975,0.5738667845726013,-0.0526167564094066,0.4935668706893921,0.5209133625030518,-0.0620068609714508,0.3613221049308777,0.5522252321243286,-0.0373557582497596,0.3834500908851623,0.4312138259410858,-0.0631526708602905,0.3972432613372803,0.3565199375152588,-0.0752158835530281,0.4069715440273285,0.290341854095459,-0.0824297070503234,0.3115325570106506,0.5473085641860962,-0.0409392714500427,0.3140227198600769,0.449258953332901,-0.0765515118837356,0.3159443140029907,0.3707014918327331,-0.0921498015522956,0.3140105009078979,0.303088515996933,-0.0978842377662658,0.2735053300857544,0.576187252998352,-0.0475640147924423,0.3229606747627258,0.6162745356559753,-0.0908573195338249,0.3402087688446045,0.6980727910995483,-0.0950521230697631,0.342757910490036,0.7399435043334961,-0.0861367806792259,0.2454174607992172,0.6231986880302429,-0.0569841228425502,0.2960495948791504,0.6717942357063293,-0.0859731882810592,0.3076182603836059,0.729820728302002,-0.0876381546258926,0.3082717657089233,0.7566916942596436,-0.0817769393324852
k,0.5502832531929016,0.8205826282501221,7.047549388516927e-07,0.5943293571472168,0.7425732612609863,-0.0159672107547521,0.6071816682815552,0.6174961924552917,-0.0265910774469375,0.597412109375,0.5216922760009766,-0.0390842594206333,0.5889700651168823,0.4408351182937622,-0.0488402023911476,0.5424236059188843,0.516939640045166,-0.0199385043233633,0.5424250364303589,0.4002669751644134,-0.0482323244214057,0.5415551066398621,0.3136129379272461,-0.0629431903362274,0.5384706258773804,0.2376061677932739,-0.0711131542921066,0.5149588584899902,0.5319765210151672,-0.0276347193866968,0.5612504482269287,0.4436861872673034,-0.0623538643121719,0.5936756730079651,0.3925682604312897,-0.0736810341477394,0.6149369478225708,0.3503032326698303,-0.0750641152262687,0.5010542273521423,0.5724458694458008,-0.0380855873227119,0.5819664001464844,0.5626015663146973,-0.0780486688017845,0.589238166809082,0.64769047498703,-0.0737244039773941,0.5810039043426514,0.695757269859314,-0.0588482953608036,0.4996259808540344,0.6283094882965088,-0.0501754432916641,0.570270299911499,0.6294732093811035,-0.0762350112199783,0.5747062563896179,0.6897558569908142,-0.0702594220638275,0.5617672801017761,0.7219644784927368,-0.0583961755037307
3,0.4236392378807068,0.894371509552002,7.094252509887156e-07,0.480789840221405,0.8307088017463684,-0.0345237217843532,0.5335794687271118,0.7168448567390442,-0.0496049486100673,0.583506166934967,0.6468503475189209,-0.065781757235527,0.624118983745575,0.5971205830574036,-0.0799787864089012,0.4534686803817749,0.5746678113937378,-0.0269676484167575,0.466296523809433,0.4396544098854065,-0.0540997050702571,0.4749310314655304,0.354552686214447,-0.0686623156070709,0.4785590767860412,0.2831183969974518,-0.0761781856417656,0.4034812152385711,0.5885279178619385,-0.0312208663672208,0.3903591930866241,0.4433308243751526,-0.0664292573928833,0.383857786655426,0.3479396104812622,-0.0853729620575904,0.3720801770687103,0.2693886458873749,-0.0909985154867172,0.3631313443183899,0.6346790194511414,-0.0398208424448967,0.3882372975349426,0.6131918430328369,-0.0923339948058128,0.4188815057277679,0.7073477506637573,-0.101128876209259,0.43206787109375,0.7703208923339844,-0.0892236530780792,0.3330095708370209,0.6982775330543518,-0.0508652403950691,0.365256518125534,0.7022862434387207,-0.0887197405099868,0.3927529454231262,0.7682943940162659,-0.0895643979310989,0.4033080339431762,0.8112552165985107,-0.0787248164415359
k,0.4035678803920746,0.8213459253311157,4.374583681965305e-07,0.4494416713714599,0.7240288257598877,-0.0199430491775274,0.4648185968399048,0.593925416469574,-0.0327534601092338,0.4586751461029053,0.5055059194564819,-0.0483382046222686,0.4423372745513916,0.4205856025218963,-0.0610135644674301,0.4051025211811065,0.4904941320419311,-0.0203512031584978,0.3989135026931762,0.358762115240097,-0.0478663705289363,0.3919515013694763,0.2773334681987762,-0.0607745125889778,0.3826752603054046,0.2050948739051818,-0.0685990825295448,0.3715746700763702,0.5119321942329407,-0.0283329859375953,0.4067793190479278,0.4267144501209259,-0.0683108419179916,0.4345703125,0.3859031796455383,-0.0812611505389213,0.4498655200004577,0.3376610279083252,-0.0834714397788047,0.3485170602798462,0.552642285823822,-0.0398245304822921,0.4208360910415649,0.5310190916061401,-0.0846223980188369,0.4337813258171081,0.6215027570724487,-0.0821496024727821,0.423012763261795,0.6637389659881592,-0.069399207830429,0.3382418155670166,0.6029736399650574,-0.05366175994277,0.4070653319358825,0.6001960039138794,-0.0837635099887847,0.414986789226532,0.6620488166809082,-0.0819334238767623,0.3975474238395691,0.6859754920005798,-0.0739487707614898
3,0.3329887092113495,0.8089485168457031,6.053001584405138e-07,0.3832062482833862,0.7395974397659302,-0.0287447348237037,0.424767255783081,0.6179871559143066,-0.0413325577974319,0.4610520899295807,0.5343598127365112,-0.0554240345954895,0.4912622272968292,0.4716630578041076,-0.0673895999789238,0.3560340702533722,0.491995632648468,-0.0191802605986595,0.3685545921325683,0.3676939606666565,-0.0423185043036937,0.3727052211761474,0.2934337258338928,-0.0537106320261955,0.3740865588188171,0.2288029789924621,-0.0588786453008651,0.3103081285953522,0.5047516226768494,-0.0242797955870628,0.2931564748287201,0.362052172422409,-0.0584045127034187,0.2839499711990356,0.2739892899990082,-0.0759427398443222,0.2733603119850158,0.2022312879562378,-0.0802056267857551,0.2727177143096924,0.5472738146781921,-0.0329572856426239,0.2981566786766052,0.4992983937263489,-0.0859211236238479,0.32718226313591,0.5967814922332764,-0.0936051979660987,0.339080661535263,0.6622646450996399,-0.0805246531963348,0.2446824014186859,0.6026003956794739,-0.0430904291570186,0.2788715064525604,0.581932544708252,-0.0830194056034088,0.3047373294830322,0.6528916954994202,-0.0837384089827537,0.3150418400764465,0.7017762064933777,-0.0721980854868888
k,0.5251651406288147,0.8432372212409973,5.870026598131517e-07,0.5657491683959961,0.7650609612464905,-0.0181251838803291,0.582094132900238,0.6464969515800476,-0.0308512989431619,0.5817371606826782,0.5560396909713745,-0.0458002761006355,0.5741707682609558,0.4671148061752319,-0.0576242953538894,0.5174432992935181,0.5235741138458252,-0.0224688109010458,0.5183415412902832,0.3964149951934814,-0.050918024033308,0.5170414447784424,0.3129060864448547,-0.0661460757255554,0.5137023329734802,0.2412896454334259,-0.0747938454151153,0.4882579743862152,0.5417748689651489,-0.0311406534165143,0.5350984334945679,0.4526321589946747,-0.0667282938957214,0.5725958347320557,0.3995059430599212,-0.0789067968726158,0.5999478697776794,0.3554101586341858,-0.0818600282073021,0.4690819382667541,0.5823751091957092,-0.0431026555597782,0.5486945509910583,0.5656342506408691,-0.0838792100548744,0.5601817965507507,0.6515287756919861,-0.079439491033554,0.5555717945098877,0.7033064365386963,-0.0653500705957412,0.4635227620601654,0.6386545300483704,-0.0573007687926292,0.5332310795783997,0.6281509399414062,-0.0855397433042526,0.5421961545944214,0.6897485852241516,-0.0796380564570427,0.5323482751846313,0.7286821603775024,-0.0678805708885192
3,0.4465056359767914,0.8767035007476807,7.002031452429947e-07,0.5068930983543396,0.8197522163391113,-0.0309946052730083,0.5604553818702698,0.7249019145965576,-0.0488576516509056,0.6099225878715515,0.6611430048942566,-0.0689566135406494,0.653278648853302,0.6144101619720459,-0.0864246934652328,0.4903416633605957,0.5815725326538086,-0.0303251519799232,0.5065491199493408,0.4478257894515991,-0.0604355596005916,0.5152953863143921,0.3671852350234985,-0.0749217048287391,0.5200127363204956,0.2951138019561767,-0.0826394036412239,0.4408866763114929,0.5841820240020752,-0.0370443165302276,0.4232259392738342,0.4472303986549377,-0.0788112953305244,0.409921646118164,0.352495014667511,-0.1004749238491058,0.3922887444496155,0.2749449908733368,-0.1073820516467094,0.4010648429393768,0.6258914470672607,-0.0470780804753303,0.4158422946929931,0.6187202334403992,-0.1009973064064979,0.4453888833522796,0.703892707824707,-0.1104043796658515,0.4606471657752991,0.7613832950592041,-0.0994519218802452,0.3731753826141357,0.6884764432907104,-0.0595255307853221,0.3999381959438324,0.7188594341278076,-0.096186377108097,0.4300613105297088,0.7737739086151123,-0.0991669446229934,0.4464253187179565,0.8061455488204956,-0.0906016901135444
k,0.4111511707305908,0.8120226860046387,4.942522764395108e-07,0.4492414593696594,0.7390756607055664,-0.0131901139393448,0.4607013463973999,0.6362743377685547,-0.0265671703964471,0.4599494338035583,0.5580179691314697,-0.0416344329714775,0.4609531164169311,0.4855741262435913,-0.0557794980704784,0.4029609560966491,0.5501075983047485,-0.0313028506934642,0.4093380570411682,0.4311530590057373,-0.0587167181074619,0.4088569581508636,0.3525573909282684,-0.0738944858312606,0.4076220989227295,0.285064160823822,-0.0841885432600975,0.3721257746219635,0.5705136060714722,-0.0404563546180725,0.4269887804985046,0.5065510272979736,-0.0779030695557594,0.4601186513900757,0.4606305062770843,-0.0912948325276374,0.4834023118019104,0.4242253005504608,-0.0957465767860412,0.3569042980670929,0.614501416683197,-0.0503906048834323,0.4371859431266784,0.6138639450073242,-0.0833078473806381,0.4507555067539215,0.6881704330444336,-0.0775244086980819,0.4482240080833435,0.7364335656166077,-0.0671795904636383,0.3537175357341766,0.6706785559654236,-0.0627117902040481,0.4205484986305237,0.6773995757102966,-0.0858527496457099,0.4323444962501526,0.7309150695800781,-0.0819103792309761,0.4255523681640625,0.7637339234352112,-0.0739324316382408
3,0.3161064684391022,0.826870858669281,6.556599032592203e-07,0.3776912093162536,0.7879890203475952,-0.0347244404256343,0.429443359375,0.7084177732467651,-0.0571976453065872,0.4771355986595154,0.6536093354225159,-0.0800780653953552,0.518082857131958,0.6151182651519775,-0.1008638814091682,0.368299126625061,0.5808455944061279,-0.0495844148099422,0.3863429725170135,0.460498034954071,-0.0836675986647605,0.3954676985740661,0.3867083787918091,-0.1003870964050293,0.3996346592903137,0.3198829293251037,-0.1105679795145988,0.3210527896881103,0.5839526057243347,-0.0546462573111057,0.3061698079109192,0.4685035943984985,-0.0994720160961151,0.2933675646781921,0.3863621652126312,-0.1195658817887306,0.2772261202335357,0.312766969203949,-0.1264989674091339,0.2839073240756988,0.6223249435424805,-0.0626045390963554,0.3052762150764465,0.6202372312545776,-0.1153925284743309,0.3356335163116455,0.701592206954956,-0.1208155006170272,0.3526637554168701,0.7540552616119385,-0.1096307411789894,0.2601906657218933,0.6790023446083069,-0.0736420303583145,0.2941550314426422,0.7159702181816101,-0.1113383471965789,0.3220556974411011,0.7651299834251404,-0.1152532249689102,0.3376396298408508,0.7902066111564636,-0.108602337539196
k,0.4449648857116699,0.8731595873832703,5.668315452567185e-07,0.5020503997802734,0.7887167930603027,-0.0128435818478465,0.5307431817054749,0.6805799007415771,-0.0247243493795394,0.5378996133804321,0.6022012233734131,-0.0392210632562637,0.5417388677597046,0.5195693969726562,-0.051996111869812,0.4653275907039642,0.5547446012496948,-0.0223137028515338,0.4893041253089905,0.4476540088653564,-0.0500599257647991,0.5030278563499451,0.3710683584213257,-0.0664995908737182,0.5139209628105164,0.3013874292373657,-0.0774646177887916,0.4337447583675384,0.5647756457328796,-0.0336122438311576,0.4944972693920135,0.5035618543624878,-0.0666795447468757,0.5372399687767029,0.4695562124252319,-0.0798944905400276,0.568446159362793,0.4372928142547607,-0.0857009217143058,0.4135608971118927,0.6059747338294983,-0.0471416302025318,0.4999789297580719,0.6218190789222717,-0.0814160108566284,0.4987288415431976,0.6907636523246765,-0.0796227008104324,0.4831717014312744,0.7218683362007141,-0.0720924064517021,0.407793253660202,0.6662258505821228,-0.0627727806568145,0.4812016487121582,0.6900919675827026,-0.0872032567858696,0.4848015010356903,0.7421215772628784,-0.0850139334797859,0.4705574512481689,0.7623203992843628,-0.0788521990180015
3,0.3469150364398956,0.8428388833999634,6.053920742488117e-07,0.4098665118217468,0.7888120412826538,-0.0281188562512397,0.4676120579242706,0.6967477798461914,-0.0415987744927406,0.5154088139533997,0.6288560032844543,-0.0569556094706058,0.5560743808746338,0.5864884853363037,-0.0706852599978447,0.4098129272460937,0.5501600503921509,-0.0259784832596778,0.4354811012744903,0.4192309975624084,-0.052172876894474,0.4515202045440674,0.3382701277732849,-0.0652957111597061,0.4611585736274719,0.2695860266685486,-0.0706951767206192,0.3655371963977813,0.54346764087677,-0.0306445639580488,0.3675166666507721,0.4044035971164703,-0.0618164911866188,0.3679324984550476,0.3100543022155761,-0.078055165708065,0.3623173832893371,0.2341305911540985,-0.0820580646395683,0.324680894613266,0.569787859916687,-0.038565345108509,0.3478027582168579,0.5702217221260071,-0.0826315730810165,0.3657473027706146,0.6533294916152954,-0.0898186564445495,0.372004359960556,0.7122842669487,-0.07863499969244,0.2893880605697632,0.6155999302864075,-0.0487453043460845,0.3131325840950012,0.6286629438400269,-0.076811172068119,0.3320767283439636,0.6866594552993774,-0.0745701938867569,0.3411504328250885,0.7323364615440369,-0.0628779157996177
k,0.4013210237026214,0.7616767883300781,5.091756065667141e-07,0.4375018179416656,0.6971484422683716,-0.0164416991174221,0.4489034116268158,0.5893327593803406,-0.0275640822947025,0.4464876055717468,0.5074564218521118,-0.0397986397147178,0.4432243406772613,0.4323453903198242,-0.0504359193146228,0.4016819894313812,0.4978224337100982,-0.0217893403023481,0.4066371917724609,0.3924013376235962,-0.0461614206433296,0.4079287648200989,0.3182404041290283,-0.0587422139942646,0.4084435999393463,0.2551326751708984,-0.0659660995006561,0.371644377708435,0.506504476070404,-0.0273517705500125,0.4054890871047973,0.4421708583831787,-0.0583731643855571,0.4318063855171203,0.3954971134662628,-0.0689769610762596,0.4515242278575897,0.3555927276611328,-0.0711448490619659,0.3484452962875366,0.5383762717247009,-0.0353765897452831,0.4079408347606659,0.5445430874824524,-0.068827137351036,0.4180493056774139,0.6157673597335815,-0.0668716803193092,0.4158757328987121,0.6570188999176025,-0.0569385029375553,0.3359018266201019,0.5847145915031433,-0.0454152338206768,0.3899041712284088,0.5973309874534607,-0.0688578635454177,0.3995343446731567,0.6486436128616333,-0.0674252733588218,0.3925284743309021,0.6746088266372681,-0.0604990050196647
3,0.301611840724945,0.771308958530426,5.989371061332349e-07,0.358146607875824,0.7377629280090332,-0.0283785071223974,0.4076245427131653,0.6596307754516602,-0.0436136722564697,0.4474289715290069,0.6053422689437866,-0.058980043977499,0.4833136200904846,0.5680720806121826,-0.0726928561925888,0.3529514372348785,0.5405973196029663,-0.0361267402768135,0.3718122541904449,0.4304648041725158,-0.0633788555860519,0.3853852450847626,0.3602891564369201,-0.0773575752973556,0.3943210542201996,0.2984856963157654,-0.0846566632390022,0.3097458481788635,0.5340779423713684,-0.0395905561745166,0.309311181306839,0.4293882250785827,-0.0718572884798049,0.3087517619132995,0.3517833054065704,-0.0870542749762535,0.3016084134578705,0.2839747071266174,-0.0915707275271415,0.2734512984752655,0.5585351586341858,-0.0457224212586879,0.2994628250598907,0.5706176161766052,-0.0870533362030983,0.3188866376876831,0.6489323973655701,-0.0914297625422477,0.3250111043453216,0.6976101994514465,-0.0812097042798996,0.2471860945224762,0.6042690277099609,-0.0544410981237888,0.2771342396736145,0.637924075126648,-0.0830771252512931,0.2963093221187591,0.6911627054214478,-0.0837391540408134,0.3041828274726867,0.7222326397895813,-0.0756822451949119
k,0.5548973679542542,0.7961935997009277,6.810543595747731e-07,0.6122499704360962,0.7054474949836731,-0.0178657136857509,0.62381911277771,0.600483775138855,-0.035631027072668,0.6239693760871887,0.5148289203643799,-0.0556222461163997,0.6296374201774597,0.4276131987571716,-0.0720064640045166,0.562268853187561,0.5040773153305054,-0.0397957675158977,0.5782058835029602,0.3719401359558105,-0.0738352388143539,0.5865707993507385,0.2826281785964966,-0.0926090776920318,0.5878488421440125,0.2066356837749481,-0.1047222763299942,0.5395182371139526,0.5220693945884705,-0.0499131456017494,0.592311441898346,0.4366499185562134,-0.0953628793358802,0.6259987950325012,0.3717360198497772,-0.1141922771930694,0.6515530347824097,0.3199590742588043,-0.1218966022133827,0.5321993231773376,0.571142315864563,-0.0611453466117382,0.6236488223075867,0.5726650357246399,-0.1047481149435043,0.6448484659194946,0.643888533115387,-0.0987352803349495,0.65052729845047,0.6873615980148315,-0.0838947668671608,0.5402887463569641,0.6341618895530701,-0.0748255997896194,0.6145833134651184,0.6319758296012878,-0.1054365262389183,0.6478589177131653,0.664705216884613,-0.1009740829467773,0.6679899096488953,0.6899387836456299,-0.0899451896548271
3,0.4758059978485107,0.8204922080039978,5.037593382439809e-07,0.5242206454277039,0.7706977128982544,-0.0320695303380489,0.5580745339393616,0.6623497009277344,-0.0456433445215225,0.5801523327827454,0.5708178281784058,-0.0586784668266773,0.6046331524848938,0.5047513246536255,-0.0695179104804992,0.5181336402893066,0.5410183072090149,-0.0360611230134964,0.5304003953933716,0.4118876457214355,-0.0635309740900993,0.5404881238937378,0.3337506651878357,-0.0764121040701866,0.5456531643867493,0.2650190591812134,-0.0824954733252525,0.472635805606842,0.5421361327171326,-0.0377406999468803,0.457546591758728,0.4199681878089905,-0.0732646882534027,0.4461564421653747,0.3341107964515686,-0.0897388234734535,0.4309563040733337,0.2635331451892853,-0.0938560739159584,0.4353148937225342,0.5758030414581299,-0.0425112023949623,0.4569351971149444,0.5778899788856506,-0.0899278968572616,0.4808066487312317,0.6542609333992004,-0.0968874841928482,0.4905777275562286,0.7048915028572083,-0.0861295387148857,0.4088792204856872,0.627217173576355,-0.0496252626180648,0.4387072324752807,0.6485779285430908,-0.084018625319004,0.4615253508090973,0.7070519328117371,-0.086328200995922,0.4723005592823028,0.7450625896453857,-0.0776462107896804
